Name,URL,Description,Count,Last Date
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-24
kishikawakatsumi / KeychainAccess,https://github.com/kishikawakatsumi/KeychainAccess,"Simple Swift wrapper for Keychain that works on iOS, watchOS, tvOS and macOS.",1,2017-12-24
xcodeswift / sake,https://github.com/xcodeswift/sake,A make-like build utility for Swift.,1,2017-12-24
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift web framework.,1,2017-12-24
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-24
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-24
olucurious / Awesome-ARKit,https://github.com/olucurious/Awesome-ARKit,A curated list of awesome ARKit projects and resources. Feel free to contribute!,1,2017-12-24
AudioKit / AudioKit,https://github.com/AudioKit/AudioKit,"Swift audio synthesis, processing, & analysis platform for iOS, macOS and tvOS",1,2017-12-24
lkzhao / Hero,https://github.com/lkzhao/Hero,Elegant transition library for iOS & tvOS,1,2017-12-24
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2017-12-24
mapbox / mapbox-navigation-ios,https://github.com/mapbox/mapbox-navigation-ios,Turn-by-turn navigation logic and UI in Swift or Objective-C on iOS,1,2017-12-24
koher / EasyImagy,https://github.com/koher/EasyImagy,Makes it easy to process images in Swift,1,2017-12-24
AhmedElassuty / BottomSheetController,https://github.com/AhmedElassuty/BottomSheetController,,1,2017-12-24
PopcornTimeTV / PopcornTimeTV,https://github.com/PopcornTimeTV/PopcornTimeTV,"Popcorn Time for Apple TV 4, iPhone and iPad - DISCONTINUED",1,2017-12-24
pixelspark / catena,https://github.com/pixelspark/catena,"Catena is a distributed database based on a blockchain, accessible using SQL.",1,2017-12-24
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-23
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-23
azonov / ExpandableTable,https://github.com/azonov/ExpandableTable,AZExpandable is a lightweight proxy for UITableView to expand cells.,1,2017-12-23
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-23
xcodeswift / sake,https://github.com/xcodeswift/sake,A make-like build utility for Swift.,1,2017-12-23
shadowsocks / ShadowsocksX-NG,https://github.com/shadowsocks/ShadowsocksX-NG,Next Generation of ShadowsocksX,1,2017-12-23
tiagomartinho / Reminders,https://github.com/tiagomartinho/Reminders,An iOS application written in Swift to demonstrate how to implement a Clean Architecture in iOS,1,2017-12-23
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-23
kean / Nuke,https://github.com/kean/Nuke,A powerful image loading and caching framework,1,2017-12-23
kishikawakatsumi / KeychainAccess,https://github.com/kishikawakatsumi/KeychainAccess,"Simple Swift wrapper for Keychain that works on iOS, watchOS, tvOS and macOS.",1,2017-12-23
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-23
kateinoigakukun / IBLinter,https://github.com/kateinoigakukun/IBLinter,A linter tool for Interface Builder,1,2017-12-23
