Name,URL,Description,Count,Last Date
tensorspace-team / tensorspace,https://github.com/tensorspace-team/tensorspace,"Neural network 3D visualization framework, build interactive and intuitive model in browsers, support pre-trained deep learning models from TensorFlow, Keras, TensorFlow.js",1,2018-11-17
antonmedv / fx,https://github.com/antonmedv/fx,Terminal JSON viewer,1,2018-11-17
atlassian / react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Beautiful and accessible drag and drop for lists with React,1,2018-11-17
vuejs / vue,https://github.com/vuejs/vue,🖖,1,2018-11-17
facebook / react,https://github.com/facebook/react,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",1,2018-11-17
unifiedjs / unified,https://github.com/unifiedjs/unified,☔ friendly interface backed by an ecosystem of plugins built for creating and manipulating content,1,2018-11-17
bazzite / statusfy,https://github.com/bazzite/statusfy,A marvelous Open Source Status Page system,1,2018-11-17
GoogleChromeLabs / ProjectVisBug,https://github.com/GoogleChromeLabs/ProjectVisBug,🎨,1,2018-11-17
leonardomso / 33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜,1,2018-11-17
30-seconds / 30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code,Curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,1,2018-11-17
GoogleChromeLabs / carlo,https://github.com/GoogleChromeLabs/carlo,Web rendering surface for Node applications,1,2018-11-17
axios / axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,1,2018-11-17
subotkevic / vue-lazy-image-loading,https://github.com/subotkevic/vue-lazy-image-loading,Vue lazy image and background loading plugin.,1,2018-11-17
enquirer / enquirer,https://github.com/enquirer/enquirer,"Stylish, intuitive and user-friendly prompt system.",1,2018-11-17
stephentian / 33-js-concepts,https://github.com/stephentian/33-js-concepts,📜,1,2018-11-17
kentcdodds / modern-react,https://github.com/kentcdodds/modern-react,workshop about React's hottest new features in 16.7.0,1,2018-11-17
nasa / openmct,https://github.com/nasa/openmct,A web based mission control framework.,1,2018-11-17
writingink / wink,https://github.com/writingink/wink,A Laravel-based publishing platform,1,2018-11-17
valdrinkoshi / virtual-scroller,https://github.com/valdrinkoshi/virtual-scroller,,1,2018-11-17
gatsbyjs / gatsby,https://github.com/gatsbyjs/gatsby,"Build blazing fast, modern apps and websites with React",1,2018-11-17
NickPiscitelli / Glider.js,https://github.com/NickPiscitelli/Glider.js,"A fast, lightweight, dependency free, native scrolling carousel alternative!",1,2018-11-17
airbnb / javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,1,2018-11-17
GoogleChrome / puppeteer,https://github.com/GoogleChrome/puppeteer,Headless Chrome Node API,1,2018-11-17
zeit / ncc,https://github.com/zeit/ncc,"Like gcc, for Node.js",1,2018-11-17
ianstormtaylor / slate,https://github.com/ianstormtaylor/slate,A completely customizable framework for building rich text editors.,1,2018-11-16
tensorspace-team / tensorspace,https://github.com/tensorspace-team/tensorspace,"Neural network 3D visualization framework, build interactive and intuitive model in browsers, support pre-trained deep learning models from TensorFlow, Keras, TensorFlow.js",1,2018-11-16
GoogleChromeLabs / ProjectVisBug,https://github.com/GoogleChromeLabs/ProjectVisBug,🎨,1,2018-11-16
antonmedv / fx,https://github.com/antonmedv/fx,Command-line JSON viewer,1,2018-11-16
